state_index,split,c1e_split,run_bucket,bucket_group,source_bucket,source_group,position,seat,actual_high_regret,actual_low_margin,actual_teacher_disagreement,candidate_is_baseline,candidate_action_local_index,candidate_action_original_index,baseline_action_local_index,baseline_action_original_index,actual_delta_candidate_vs_baseline,candidate_loss,gain_stderr_proxy,teacher_delta_lcb_196,teacher_delta_lcb_164,high_mc_label_source,high_mc_delta_candidate_vs_baseline,high_mc_lower95_candidate_vs_baseline,high_mc_diagnosis,predicted_delta_vs_baseline,gate_probability,predicted_EV_margin_top1_top2,reference_margin_raw,safe_lcb196_label,safe_lcb164_label,safe_lcb196_gate_label_id,safe_lcb164_gate_label_id,hard_negative_label,gray_label,current_proxy_m2p5_g0p9_fired,stage8b_gate_weight,stage8b_priority_score,hard_negative_source,replay_ready
16498,val,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,False,0,2,2,0,7,-0.3066405653953552,0.3066405653953552,0.5945720576458516,-1.4720017983812244,-1.281738739934552,,,,,-0.3337721824645996,0.0005060053877553601,0.11777997016906738,0.07491317276478471,negative,negative,0,0,0,0,0,1.5,-1.4720017983812244,,1
16499,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,3,17,4,20,0.07153677940368652,0.0,0.27156986126255384,-0.46074014867091895,-0.37383779306690174,,,,,0.45549631118774414,0.3699594787326544,0.036522865295410156,0.0029955490556448083,gray,gray,1,1,0,1,0,0.15,-0.46074014867091895,,1
16500,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,0,0,3,7,0.525390625,0.0,0.32479311570631314,-0.11120388178437379,-0.007270084758353557,,,,,-0.05102396011352539,0.9559766645375749,0.00492548942565918,0.04633775159991198,gray,gray,1,1,0,1,0,0.15,249.88879611821562,,1
16501,val,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,11,16,3,1.498046875,0.0,0.27774229216924173,0.9536719823482862,1.0425495158424436,,,,,0.894686222076416,0.9987246859460797,0.3496723175048828,0.09299975563103557,positive,positive,2,2,0,0,0,2.0,500.9536719823483,,1
16502,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,True,True,True,0,0,9,15,4,1.8668417930603027,0.0,0.3315879206823921,1.2169294685228143,1.3230376031411797,,,,,1.55556058883667,0.9989666177490064,0.36627626419067383,0.3748299408180843,positive,positive,2,2,0,0,0,2.0,501.21692946852284,,1
16503,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,1,0,3,0,3,0.0,0.0,0.2991091032112651,-0.5862538422940796,-0.49053892926647474,,,,,-0.6697359085083008,0.0029592136977239984,0.095703125,0.0012395997573612667,gray,gray,1,1,0,1,0,0.15,-0.5862538422940796,,1
16504,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,2,6,3,1,0.1292893886566162,0.0,0.6442595071780596,-1.1334592454123806,-0.9272962031154015,,,,,0.02967548370361328,0.5996862736342734,0.09230756759643555,0.010931339327766132,gray,gray,1,1,0,1,0,0.15,-1.1334592454123806,,1
16505,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,1,1,15,1,15,0.0,0.0,0.5979956289155441,-1.1720714326744666,-0.9807128314214923,,,,,0.7970056533813477,0.004942903337219321,0.35874080657958984,0.48652867627148844,gray,gray,1,1,0,1,0,0.15,-1.1720714326744666,,1
16506,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,True,0,2,3,3,5,0.5265774726867676,0.0,0.38918835114832856,-0.2362316955639564,-0.11169142319649117,,,,,0.5989689826965332,0.9964888303908794,0.49834656715393066,0.000937660596859291,gray,gray,1,1,0,1,0,0.15,249.76376830443604,,1
16507,val,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,8,25,0,4.826171875,0.0,0.1499185152594094,4.5323315850915575,4.580305509974568,,,,,5.1072773933410645,0.9999825016471666,0.8643178939819336,0.17996401754378077,positive,positive,2,2,0,0,1,2.0,4.5323315850915575,,1
16508,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,23,0,23,0.0,0.0,0.5168230746133818,-1.0129732262422284,-0.8475898423659461,,,,,-1.329986333847046,0.0006642171620609492,4.223331451416016,0.9347552223422514,gray,gray,1,1,0,1,0,0.15,-1.0129732262422284,,1
16509,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,8,17,3,3.5234375,0.0,0.32011788548675535,2.8960064444459594,2.998444167801721,,,,,3.1130003929138184,0.9994629752647164,0.5852632522583008,0.011815685151723265,positive,positive,2,2,0,0,1,2.0,2.8960064444459594,,1
16510,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,4,17,2,14,-0.083984375,0.083984375,0.3321916423085939,-0.735079993924844,-0.628778668386094,,,,,0.402437686920166,0.004294059386059844,0.07610082626342773,0.08037095984710912,gray,gray,1,1,0,1,0,0.15,-0.735079993924844,,1
16511,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,False,1,0,6,0,6,0.0,0.0,0.2800361580469634,-0.5488708697720482,-0.45925929919701997,,,,,-0.5566091537475586,0.0007737498246818291,1.1934247016906738,0.18251107419814105,gray,gray,1,1,0,1,0,0.15,-0.5488708697720482,,1
16512,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,1,0,2,19,0.14502668380737305,0.0,0.3650434554018177,-0.5704584887801897,-0.45364458305160793,,,,,0.035334110260009766,0.0036858368770219673,0.08191394805908203,0.32785204307772436,gray,gray,1,1,0,1,0,0.15,-0.5704584887801897,,1
16513,val,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,0,4,9,0,10,-0.3835787773132324,0.3835787773132324,0.27853988133925117,-0.9295169447381647,-0.8403841827096044,,,,,0.23137235641479492,0.0011100892761128204,0.3596782684326172,0.058519821004628686,negative,negative,0,0,0,0,0,1.5,-0.9295169447381647,,1
16514,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,12,20,17,12,0.173828125,0.0,0.30799680696736303,-0.4298456166560315,-0.3312866384264753,,,,,0.899533748626709,0.997526585186006,0.37374424934387207,0.04883766965726466,gray,gray,1,1,0,1,0,0.15,-0.4298456166560315,,1
16515,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,1,1,6,1,6,0.0,0.0,0.2637011143087779,-0.5168541840452047,-0.43246982746639573,,,,,0.008069038391113281,0.0013642365340655672,0.20193004608154297,0.01759431319283672,gray,gray,1,1,0,1,0,0.15,-0.5168541840452047,,1
16516,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,3,2,1,7,-0.054304420948028564,0.054304420948028564,0.5581456028133255,-1.1482698024621465,-0.9696632095618823,,,,,-0.3337721824645996,0.0005060053877553601,0.11777997016906738,0.07491317276478471,gray,gray,1,1,0,1,0,0.15,-1.1482698024621465,,1
16517,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,1,17,5,20,0.45549869537353516,0.0,0.26181403485670673,-0.05765681294560998,0.026123678208536116,,,,,0.45549631118774414,0.3699594787326544,0.036522865295410156,0.0029955490556448083,gray,positive,1,2,0,1,0,0.15,249.94234318705438,,1
16518,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,22,0,22,0.0,0.0,0.37908780588250784,-0.7430120995297154,-0.6217040016473129,,,,,-0.10353565216064453,0.0007560527097766058,0.6834955215454102,0.07509415115296925,gray,gray,1,1,0,1,0,0.15,-0.7430120995297154,,1
16519,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,1,0,6,0,6,0.0,0.0,0.37752479000548134,-0.7399485884107434,-0.6191406556089893,,,,,0.007601737976074219,0.0009946522326442064,0.22030925750732422,0.14694201238797056,gray,gray,1,1,0,1,0,0.15,-0.7399485884107434,,1
16520,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,True,True,True,0,0,9,16,4,2.113318681716919,0.0,0.3237945434330586,1.4786813765881242,1.5822956304867029,,,,,1.55556058883667,0.9989666172567604,0.36627626419067383,0.3748299408180843,positive,positive,2,2,0,0,0,2.0,501.4786813765881,,1
16521,val,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,1,1,3,1,3,0.0,0.0,0.30647824786572814,-0.6006973658168271,-0.5026243264997942,,,,,-0.6697359085083008,0.0029592136977239984,0.095703125,0.0012395997573612667,gray,gray,1,1,0,1,0,0.15,-0.6006973658168271,,1
16522,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,True,0,0,6,5,1,0.8781025409698486,0.0,0.5931358724435909,-0.28444376901958957,-0.09464028983764039,,,,,0.02967548370361328,0.5996862807886978,0.09230756759643555,0.010931339327766132,gray,gray,1,1,0,1,0,0.15,-0.28444376901958957,,1
16523,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,1,1,15,1,15,0.0,0.0,0.5592836221177425,-1.0961958993507752,-0.9172251402730976,,,,,0.7970056533813477,0.004942903337219321,0.35874080657958984,0.48652867627148844,gray,gray,1,1,0,1,0,0.15,-1.0961958993507752,,1
16524,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,0,3,3,5,0.796875,0.0,0.39126147280667856,0.030002513298910016,0.15520618459704716,,,,,0.5989689826965332,0.9964888303908794,0.49834656715393066,0.000937660596859291,positive,positive,2,2,0,0,0,2.0,500.0300025132989,,1
16525,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,8,25,0,4.677734375,0.0,0.15758130377421922,4.36887501960253,4.41930103681028,,,,,5.1072773933410645,0.9999825016304792,0.8643178939819336,0.17996401754378077,positive,positive,2,2,0,0,1,2.0,4.36887501960253,,1
16526,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,23,0,23,0.0,0.0,0.5310643682846674,-1.0408861618379481,-0.8709455639868545,,,,,-1.329986333847046,0.0006642171620609492,4.223331451416016,0.9347552223422514,gray,gray,1,1,0,1,0,0.15,-1.0408861618379481,,1
16527,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,1,8,17,3,3.2578125,0.0,0.34425579286853514,2.583071145977671,2.6932329996956024,,,,,3.1130003929138184,0.9994629752647164,0.5852632522583008,0.011815685151723265,positive,positive,2,2,0,0,1,2.0,2.583071145977671,,1
16528,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,3,17,5,14,0.048828125,0.0,0.3396225876437326,-0.6168321467817158,-0.5081529187357214,,,,,0.402437686920166,0.004294059386059844,0.07610082626342773,0.08037095984710912,gray,gray,1,1,0,1,0,0.15,-0.6168321467817158,,1
16529,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,False,1,0,6,0,6,0.0,0.0,0.2852327169543869,-0.5590561252305983,-0.4677816558051945,,,,,-0.5566091537475586,0.0007737498246818291,1.1934247016906738,0.18251107419814105,gray,gray,1,1,0,1,0,0.15,-0.5590561252305983,,1
16530,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,1,0,4,19,0.5383710861206055,0.0,0.35217694832350876,-0.15189573259347167,-0.03919910912994884,,,,,0.035334110260009766,0.0036858368770219673,0.08191394805908203,0.32785204307772436,gray,gray,1,1,0,1,0,0.15,249.84810426740654,,1
16531,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,2,9,1,10,-0.08632063865661621,0.08632063865661621,0.28046160534274156,-0.6360253851283897,-0.5462776714187123,,,,,0.23137235641479492,0.0011100898048571565,0.3596782684326172,0.058519821004628686,gray,gray,1,1,0,1,0,0.15,-0.6360253851283897,,1
16532,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,True,True,True,0,8,20,19,12,0.474609375,0.0,0.30172531560945004,-0.1167722435945221,-0.02022014259949806,,,,,0.899533748626709,0.997526585186006,0.37374424934387207,0.04883766965726466,gray,gray,1,1,0,1,0,0.15,249.8832277564055,,1
16533,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,1,0,6,0,6,0.0,0.0,0.2680992011711625,-0.5254744342954785,-0.43968268992070647,,,,,0.008069038391113281,0.0013642365340655672,0.20193004608154297,0.01759431319283672,gray,gray,1,1,0,1,0,0.15,-0.5254744342954785,,1
16534,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,0,3,2,0,7,-0.408203125,0.408203125,0.5347900202197168,-1.456391564630645,-1.2852587581603354,,,,,-0.3337721824645996,0.0005060056289154987,0.11777997016906738,0.07491317276478471,negative,negative,0,0,0,0,0,1.5,-1.456391564630645,,1
16535,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,1,17,5,20,0.24494433403015137,0.0,0.2574067717579166,-0.2595729386153651,-0.17720277165283183,,,,,0.45549631118774414,0.3699594787326544,0.036522865295410156,0.0029955490556448083,gray,gray,1,1,0,1,0,0.15,-0.2595729386153651,,1
16536,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,22,0,22,0.0,0.0,0.3891121387728844,-0.7626597919948535,-0.6381439075875304,,,,,-0.10353565216064453,0.0007560534302598648,0.6834955215454102,0.07509415115296925,gray,gray,1,1,0,1,0,0.15,-0.7626597919948535,,1
16537,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,1,0,6,0,6,0.0,0.0,0.39729608737618427,-0.7787003312573212,-0.6515655832969421,,,,,0.007601737976074219,0.0009946522326442064,0.22030925750732422,0.14694201238797056,gray,gray,1,1,0,1,0,0.15,-0.7787003312573212,,1
16538,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,1,1,13,1,13,0.0,0.0,0.3843337398229618,-0.7532941300530052,-0.6303073333096574,,,,,-1.120969533920288,0.00020257629125449523,0.1536240577697754,0.014801097786894646,gray,gray,1,1,0,1,0,0.15,-0.7532941300530052,,1
16539,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,0,7,9,0,1,-0.34765625,0.34765625,0.2751788658149781,-0.887006826997357,-0.798949589936564,,,,,-0.4433574676513672,0.000867680392826746,0.03315305709838867,0.013044277099460821,negative,negative,0,0,0,0,0,1.5,-0.887006826997357,,1
16540,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,2,6,1,1,-0.13162565231323242,0.13162565231323242,0.5821154841461832,-1.2725720012397514,-1.0862950463129728,,,,,0.02967548370361328,0.5996862807886978,0.09230756759643555,0.010931339327766132,gray,gray,1,1,0,1,0,0.15,-1.2725720012397514,,1
16541,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,True,1,1,15,1,15,0.0,0.0,0.5580704250833564,-1.0938180331633784,-0.9152354971367044,,,,,0.7970056533813477,0.00494290568252963,0.35874080657958984,0.48652867627148844,gray,gray,1,1,0,1,0,0.15,-1.0938180331633784,,1
16542,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,True,0,2,3,3,5,0.4609375,0.0,0.3943977335091531,-0.31208205767794006,-0.18587478295501103,,,,,0.5989689826965332,0.9964888303908794,0.49834656715393066,0.000937660596859291,gray,gray,1,1,0,1,0,0.15,-0.31208205767794006,,1
16543,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,8,25,0,4.8984375,0.0,0.14563837969526797,4.612986275797275,4.659590557299761,,,,,5.1072773933410645,0.9999825016471666,0.8643178939819336,0.17996401754378077,positive,positive,2,2,0,0,1,2.0,4.612986275797275,,1
16544,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,23,0,23,0.0,0.0,0.49532915125034166,-0.9708451364506696,-0.8123398080505603,,,,,-1.329986333847046,0.0006642171620609492,4.223331451416016,0.9347552223422514,gray,gray,1,1,0,1,0,0.15,-0.9708451364506696,,1
16545,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,8,17,3,3.603515625,0.0,0.3355526063193221,2.9458325166141286,3.053209350636312,,,,,3.1130003929138184,0.9994629752647164,0.5852632522583008,0.011815685151723265,positive,positive,2,2,0,0,1,2.0,2.9458325166141286,,1
16546,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,2,17,6,14,0.310546875,0.0,0.3393585936197492,-0.3545959684947084,-0.24600121853638868,,,,,0.402437686920166,0.004294059386059844,0.07610082626342773,0.08037095984710912,gray,gray,1,1,0,1,0,0.15,-0.3545959684947084,,1
16547,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,False,1,0,6,0,6,0.0,0.0,0.28788339547750974,-0.5642514551359191,-0.4721287685831159,,,,,-0.5566091537475586,0.0007737498246818291,1.1934247016906738,0.18251107419814105,gray,gray,1,1,0,1,0,0.15,-0.5642514551359191,,1
16548,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,False,0,2,0,0,19,-0.13350391387939453,0.13350391387939453,0.34992031942919033,-0.8193477399606076,-0.7073732377432667,,,,,0.035334110260009766,0.0036858368770219673,0.08191394805908203,0.32785204307772436,gray,gray,1,1,0,1,0,0.15,-0.8193477399606076,,1
16549,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,0,9,1,10,0.0390625,0.0,0.2655412093692627,-0.4813982703637548,-0.39642508336559074,,,,,0.23137235641479492,0.0011100892761128204,0.3596782684326172,0.058519821004628686,gray,gray,1,1,0,1,0,0.15,-0.4813982703637548,,1
16550,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,True,False,True,0,4,20,23,12,0.751953125,0.0,0.31886373323496775,0.12698020785946318,0.22901660249465294,,,,,0.899533748626709,0.9975265828330072,0.37374424934387207,0.04883766965726466,positive,positive,2,2,0,0,0,2.0,500.12698020785945,,1
16551,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,1,1,6,1,6,0.0,0.0,0.28025235030640006,-0.5492946066005441,-0.4596138545024961,,,,,0.008069038391113281,0.0013642352348037638,0.20193004608154297,0.01759431319283672,gray,gray,1,1,0,1,0,0.15,-0.5492946066005441,,1
16552,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,False,0,1,2,0,7,-0.03243696689605713,0.03243696689605713,0.589913148032715,-1.1886667370401784,-0.9998945296697097,,,,,-0.3337721824645996,0.0005060053877553601,0.11777997016906738,0.07491317276478471,gray,gray,1,1,0,1,0,0.15,-1.1886667370401784,,1
16553,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,3,17,6,20,0.36408495903015137,0.0,0.266327268672785,-0.15791648756850718,-0.072691761593216,,,,,0.45549631118774414,0.3699594787326544,0.036522865295410156,0.0029955490556448083,gray,gray,1,1,0,1,0,0.15,249.8420835124315,,1
16554,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,22,0,22,0.0,0.0,0.37458264495148136,-0.7341819841049034,-0.6143155377204293,,,,,-0.10353565216064453,0.0007560527097766058,0.6834955215454102,0.07509415115296925,gray,gray,1,1,0,1,0,0.15,-0.7341819841049034,,1
16555,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,False,1,0,6,0,6,0.0,0.0,0.3795619579282554,-0.7439414375393806,-0.6224816110023389,,,,,0.007601737976074219,0.0009946522326442064,0.22030925750732422,0.14694201238797056,gray,gray,1,1,0,1,0,0.15,-0.7439414375393806,,1
16556,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,False,1,0,13,0,13,0.0,0.0,0.433319209532688,-0.8493056506840685,-0.7106435036336083,,,,,-1.120969533920288,0.00020257629125449523,0.1536240577697754,0.014801097786894646,gray,gray,1,1,0,1,0,0.15,-0.8493056506840685,,1
16557,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,0,6,9,0,1,-0.33203125,0.33203125,0.27391788334212874,-0.8689103013505723,-0.7812565786810911,,,,,-0.4433574676513672,0.000867679566060626,0.03315305709838867,0.013044277099460821,negative,negative,0,0,0,0,0,1.5,-0.8689103013505723,,1
16558,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,True,0,2,4,1,8,-0.111328125,0.111328125,0.2695723323623129,-0.6396898964301333,-0.5534267500741932,,,,,0.39241981506347656,0.8515281857399455,0.2655196189880371,0.028399365994247007,gray,gray,1,1,0,1,0,0.15,-0.6396898964301333,,1
16559,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,1,1,3,1,3,0.0,0.0,0.2636153665454825,-0.5166861184291457,-0.4323292011345913,,,,,0.41957616806030273,0.0007381995257930786,0.39594554901123047,0.07804916752936375,gray,gray,1,1,0,1,0,0.15,-0.5166861184291457,,1
16560,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,2,3,3,5,0.25390625,0.0,0.41803001761400976,-0.5654325845234591,-0.431662978886976,,,,,0.5989689826965332,0.9964888287225016,0.49834656715393066,0.000937660596859291,gray,gray,1,1,0,1,0,0.15,-0.5654325845234591,,1
16561,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,8,25,0,4.740234375,0.0,0.15355163351808743,4.4392731733045485,4.488409696030336,,,,,5.1072773933410645,0.9999825016304792,0.8643178939819336,0.17996401754378077,positive,positive,2,2,0,0,1,2.0,4.4392731733045485,,1
16562,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,23,0,23,0.0,0.0,0.5674156036568284,-1.1121345831673837,-0.9305615899971985,,,,,-1.329986333847046,0.0006642171620609492,4.223331451416016,0.9347552223422514,gray,gray,1,1,0,1,0,0.15,-1.1121345831673837,,1
16563,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,True,True,True,0,0,8,18,3,3.232421875,0.0,0.33815074718809346,2.5696464105113366,2.6778546496115267,,,,,3.1130003929138184,0.9994629750087805,0.5852632522583008,0.011815685151723265,positive,positive,2,2,0,0,1,2.0,2.5696464105113366,,1
16564,val,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,1,17,6,14,0.47265625,0.0,0.3295431927242175,-0.17324840773946626,-0.06779458606771671,,,,,0.402437686920166,0.004294059386059844,0.07610082626342773,0.08037095984710912,gray,gray,1,1,0,1,0,0.15,249.82675159226054,,1
16565,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,False,1,0,6,0,6,0.0,0.0,0.28874673152240693,-0.5659435937839176,-0.4735446396967473,,,,,-0.5566091537475586,0.0007737498246818291,1.1934247016906738,0.18251107419814105,gray,gray,1,1,0,1,0,0.15,-0.5659435937839176,,1
16566,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,True,True,0,1,0,4,19,0.12783169746398926,0.0,0.3616331726648004,-0.5809693209590194,-0.46524670570628335,,,,,0.035334110260009766,0.0036858368770219673,0.08191394805908203,0.32785204307772436,gray,gray,1,1,0,1,0,0.15,-0.5809693209590194,,1
16567,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,False,0,3,9,0,10,-0.69921875,0.69921875,0.27230241663604754,-1.2329314866066532,-1.1457947132831179,,,,,0.23137235641479492,0.0011100898048571565,0.3596782684326172,0.058519821004628686,negative,negative,0,0,0,0,0,1.5,-1.2329314866066532,,1
16568,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,True,False,True,0,13,20,22,12,0.43359375,0.0,0.3042565381677178,-0.16274906480872686,-0.06538697259505716,,,,,0.899533748626709,0.9975265828330072,0.37374424934387207,0.04883766965726466,gray,gray,1,1,0,1,0,0.15,249.83725093519126,,1
16569,test,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,1,1,6,1,6,0.0,0.0,0.25761293882110653,-0.5049213600893688,-0.4224852196666147,,,,,0.008069038391113281,0.0013642365340655672,0.20193004608154297,0.01759431319283672,gray,gray,1,1,0,1,0,0.15,-0.5049213600893688,,1
16570,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,0,1,2,0,7,-0.32969504594802856,0.32969504594802856,0.5750263237770495,-1.4567466405510456,-1.2727382169423898,,,,,-0.3337721824645996,0.0005060056289154987,0.11777997016906738,0.07491317276478471,negative,negative,0,0,0,0,0,1.5,-1.4567466405510456,,1
16571,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,2,17,4,20,0.14847493171691895,0.0,0.2612424278497881,-0.3635602268686656,-0.2799626499567335,,,,,0.45549631118774414,0.3699594787326544,0.036522865295410156,0.0029955490556448083,gray,gray,1,1,0,1,0,0.15,-0.3635602268686656,,1
16572,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,22,0,22,0.0,0.0,0.38445377404752085,-0.7535293971331408,-0.6305041894379342,,,,,-0.10353565216064453,0.0007560527097766058,0.6834955215454102,0.07509415115296925,gray,gray,1,1,0,1,0,0.15,-0.7535293971331408,,1
16573,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,True,1,1,6,1,6,0.0,0.0,0.37132465141474075,-0.7277963167728918,-0.6089724283201748,,,,,0.007601737976074219,0.0009946522326442064,0.22030925750732422,0.14694201238797056,gray,gray,1,1,0,1,0,0.15,-0.7277963167728918,,1
16574,val,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,False,1,0,13,0,13,0.0,0.0,0.4033369951732507,-0.7905405105395714,-0.6614726720841312,,,,,-1.120969533920288,0.00020257629125449523,0.1536240577697754,0.014801097786894646,gray,gray,1,1,0,1,0,0.15,-0.7905405105395714,,1
16575,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,True,True,0,7,9,1,1,-0.310546875,0.310546875,0.28352863691478725,-0.866263003352983,-0.7755338395402511,,,,,-0.4433574676513672,0.000867680392826746,0.03315305709838867,0.013044277099460821,negative,negative,0,0,0,0,0,1.5,-0.866263003352983,,1
16576,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,first,first,False,False,True,0,3,4,1,8,-0.015625,0.015625,0.27786396169989536,-0.5602383649317949,-0.47132189718782835,,,,,0.39241981506347656,0.8515281706685606,0.2655196189880371,0.028399365994247007,gray,gray,1,1,0,1,0,0.15,-0.5602383649317949,,1
16577,train,enriched,random_off_policy,random_off_policy,random_off_policy,random_off_policy,second,second,False,False,False,1,0,3,0,3,0.0,0.0,0.28195872868863636,-0.5526391082297273,-0.4624123150493636,,,,,0.41957616806030273,0.0007381995257930786,0.39594554901123047,0.07804916752936375,gray,gray,1,1,0,1,0,0.15,-0.5526391082297273,,1
