state_index,c1e_split,sample_id,source_group,position,replay_ready,missing_replay_fields,replay_packet_path,baseline_action_recoverable,candidate_action_recoverable,teacher_action_recoverable
19003,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3004,1,1,1
19004,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3005,1,1,1
19005,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3006,1,1,1
19006,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3007,1,1,1
19007,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3008,1,1,1
19008,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3009,1,1,1
19009,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3010,1,1,1
19010,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3011,1,1,1
19011,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3012,1,1,1
19012,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3013,1,1,1
19013,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3014,1,1,1
19014,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3015,1,1,1
19015,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3016,1,1,1
19016,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3017,1,1,1
19017,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3018,1,1,1
19018,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3019,1,1,1
19019,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3020,1,1,1
19020,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3021,1,1,1
19021,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3022,1,1,1
19022,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3023,1,1,1
19023,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3024,1,1,1
19024,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3025,1,1,1
19025,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3026,1,1,1
19026,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3027,1,1,1
19027,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3028,1,1,1
19028,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3029,1,1,1
19029,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3030,1,1,1
19030,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3031,1,1,1
19031,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3032,1,1,1
19032,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3033,1,1,1
19033,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3034,1,1,1
19034,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3035,1,1,1
19035,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3036,1,1,1
19036,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3037,1,1,1
19037,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3038,1,1,1
19038,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3039,1,1,1
19039,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3040,1,1,1
19040,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3041,1,1,1
19041,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3042,1,1,1
19042,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3043,1,1,1
19043,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3044,1,1,1
19044,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3045,1,1,1
19045,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3046,1,1,1
19046,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3047,1,1,1
19047,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3048,1,1,1
19048,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3049,1,1,1
19049,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3050,1,1,1
19050,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3051,1,1,1
19051,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3052,1,1,1
19052,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3053,1,1,1
19053,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3054,1,1,1
19054,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3055,1,1,1
19055,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3056,1,1,1
19056,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3057,1,1,1
19057,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3058,1,1,1
19058,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3059,1,1,1
19059,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3060,1,1,1
19060,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3061,1,1,1
19061,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3062,1,1,1
19062,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3063,1,1,1
19063,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3064,1,1,1
19064,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3065,1,1,1
19065,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3066,1,1,1
19066,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3067,1,1,1
19067,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3068,1,1,1
19068,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3069,1,1,1
19069,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3070,1,1,1
19070,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3071,1,1,1
19071,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3072,1,1,1
19072,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3073,1,1,1
19073,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3074,1,1,1
19074,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3075,1,1,1
19075,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3076,1,1,1
19076,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3077,1,1,1
19077,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3078,1,1,1
19078,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3079,1,1,1
19079,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3080,1,1,1
19080,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3081,1,1,1
19081,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3082,1,1,1
19082,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3083,1,1,1
19083,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3084,1,1,1
19084,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3085,1,1,1
19085,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3086,1,1,1
19086,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3087,1,1,1
19087,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3088,1,1,1
19088,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3089,1,1,1
19089,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3090,1,1,1
19090,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3091,1,1,1
19091,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3092,1,1,1
19092,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3093,1,1,1
19093,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3094,1,1,1
19094,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3095,1,1,1
19095,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3096,1,1,1
19096,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3097,1,1,1
19097,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3098,1,1,1
19098,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3099,1,1,1
19099,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3100,1,1,1
19100,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3101,1,1,1
19101,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3102,1,1,1
19102,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3103,1,1,1
19103,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3104,1,1,1
19104,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3105,1,1,1
19105,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3106,1,1,1
19106,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3107,1,1,1
19107,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3108,1,1,1
19108,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3109,1,1,1
19109,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3110,1,1,1
19110,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3111,1,1,1
19111,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3112,1,1,1
19112,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3113,1,1,1
19113,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3114,1,1,1
19114,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3115,1,1,1
19115,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3116,1,1,1
19116,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3117,1,1,1
19117,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3118,1,1,1
19118,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3119,1,1,1
19119,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3120,1,1,1
19120,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3121,1,1,1
19121,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3122,1,1,1
19122,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3123,1,1,1
19123,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3124,1,1,1
19124,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3125,1,1,1
19125,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3126,1,1,1
19126,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3127,1,1,1
19127,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3128,1,1,1
19128,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3129,1,1,1
19129,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3130,1,1,1
19130,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3131,1,1,1
19131,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3132,1,1,1
19132,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3133,1,1,1
19133,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3134,1,1,1
19134,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3135,1,1,1
19135,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3136,1,1,1
19136,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3137,1,1,1
19137,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3138,1,1,1
19138,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3139,1,1,1
19139,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3140,1,1,1
19140,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3141,1,1,1
19141,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3142,1,1,1
19142,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3143,1,1,1
19143,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3144,1,1,1
19144,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3145,1,1,1
19145,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3146,1,1,1
19146,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3147,1,1,1
19147,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3148,1,1,1
19148,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3149,1,1,1
19149,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3150,1,1,1
19150,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3151,1,1,1
19151,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3152,1,1,1
19152,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3153,1,1,1
19153,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3154,1,1,1
19154,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3155,1,1,1
19155,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3156,1,1,1
19156,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3157,1,1,1
19157,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3158,1,1,1
19158,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3159,1,1,1
19159,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3160,1,1,1
19160,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3161,1,1,1
19161,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3162,1,1,1
19162,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3163,1,1,1
19163,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3164,1,1,1
19164,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3165,1,1,1
19165,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3166,1,1,1
19166,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3167,1,1,1
19167,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3168,1,1,1
19168,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3169,1,1,1
19169,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3170,1,1,1
19170,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3171,1,1,1
19171,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3172,1,1,1
19172,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3173,1,1,1
19173,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3174,1,1,1
19174,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3175,1,1,1
19175,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3176,1,1,1
19176,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3177,1,1,1
19177,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3178,1,1,1
19178,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3179,1,1,1
19179,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3180,1,1,1
19180,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3181,1,1,1
19181,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3182,1,1,1
19182,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3183,1,1,1
19183,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3184,1,1,1
19184,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3185,1,1,1
19185,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3186,1,1,1
19186,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3187,1,1,1
19187,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3188,1,1,1
19188,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3189,1,1,1
19189,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3190,1,1,1
19190,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3191,1,1,1
19191,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3192,1,1,1
19192,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3193,1,1,1
19193,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3194,1,1,1
19194,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3195,1,1,1
19195,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3196,1,1,1
19196,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3197,1,1,1
19197,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3198,1,1,1
19198,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3199,1,1,1
19199,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3200,1,1,1
19200,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3201,1,1,1
19201,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3202,1,1,1
19202,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3203,1,1,1
19203,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3204,1,1,1
19204,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3205,1,1,1
19205,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3206,1,1,1
19206,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3207,1,1,1
19207,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3208,1,1,1
19208,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3209,1,1,1
19209,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3210,1,1,1
19210,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3211,1,1,1
19211,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3212,1,1,1
19212,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3213,1,1,1
19213,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3214,1,1,1
19214,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3215,1,1,1
19215,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3216,1,1,1
19216,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3217,1,1,1
19217,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3218,1,1,1
19218,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3219,1,1,1
19219,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3220,1,1,1
